,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
20,-0.016084597,-0.017231122,-0.016443476,-0.013790861,-0.009378806,-0.00333561,0.0041988045,0.013080701,0.023166314,0.03431143,0.046367988,0.0591812,0.07259224,0.086453035,0.10065298,0.11514972,0.12997915,0.14520656,0.16080374,0.17648254,0.19159196,0.20519365,0.21633588,0.22437367,0.22915614,0.23099822,0.23051266,0.22841094,0.2253602,0.22190447,0.21844365,0.2152446,0.212465,0.21017982,0.2084075,0.20712732,0.20629717,0.20586197,0.20576322,0.2059422,0.20634453,0.20692027,0.20762588,0.20842388,0.20928209,0.2101749,0.2110806,0.21198225,0.21286674,0.21372332,0.21454525,0.2153271,0.21606539,0.2167582,0.21740493,0.21800561,0.21856128,0.21907349,0.21954389,0.21997513,0.22036935,0.22072937,0.22105765,0.22135673,0.22162941,0.22187844,0.22210589,0.22231458,0.22250687,0.22268483,0.22285068,0.22300662,0.2231542,0.22329555,0.2234324,0.2235661,0.2236987,0.22383101,0.22396466,0.22410092,0.22424106,0.22438589,0.22453669,0.22469406,0.2248593,0.22503288,0.22521567,0.22540858,0.22561224,0.22582687,0.22605333,0.22629203,0.22654356,0.22680831,0.2270865,0.22737858,0.22768499,0.22800581,0.22834183,0.22869232
21,-0.018106297,-0.019330338,-0.018616214,-0.016036555,-0.011701152,-0.005743161,0.0016923994,0.0104581565,0.02041106,0.031412974,0.04332979,0.05602558,0.06935932,0.08318554,0.09736933,0.11181231,0.12648399,0.14142956,0.15672414,0.17234801,0.18802011,0.20309636,0.21664424,0.22771667,0.23567252,0.24036367,0.24210867,0.24152224,0.23931858,0.2361664,0.23261145,0.22905484,0.22576444,0.22289844,0.22053275,0.21868531,0.21733646,0.2164437,0.21595217,0.2158036,0.21593885,0.21630357,0.21684743,0.21752697,0.21830453,0.21914755,0.2200302,0.22093041,0.2218313,0.22271897,0.22358316,0.22441635,0.22521324,0.22596945,0.22668329,0.2273538,0.2279809,0.2285655,0.22910853,0.2296118,0.23007788,0.2305083,0.23090564,0.23127294,0.23161173,0.23192549,0.23221584,0.23248583,0.23273727,0.23297282,0.23319419,0.23340373,0.23360337,0.23379467,0.23397993,0.23416016,0.23433714,0.23451264,0.23468761,0.23486353,0.23504162,0.23522288,0.23540807,0.235599,0.2357955,0.2359994,0.23621093,0.23643102,0.23666038,0.23689918,0.23714869,0.23740904,0.23768076,0.23796427,0.2382604,0.23856874,0.23889023,0.23922502,0.23957375,0.2399361
22,-0.020047203,-0.02135314,-0.02071561,-0.018208876,-0.013945714,-0.008063391,-0.00071235,0.007955238,0.017792389,0.028661892,0.04043542,0.052991256,0.06620683,0.07995461,0.094102904,0.108529255,0.12314685,0.13793461,0.15294795,0.16826905,0.18388627,0.19952543,0.21454701,0.22802512,0.23901562,0.24688064,0.2514751,0.2531195,0.25243098,0.25012618,0.24687493,0.24322385,0.23957554,0.23619847,0.23325145,0.23081064,0.2288944,0.22748293,0.22653376,0.22599243,0.22579972,0.22589739,0.22623019,0.22674812,0.22740714,0.22816904,0.229002,0.2298791,0.23077829,0.2316829,0.23257801,0.23345381,0.23430152,0.23511602,0.23589368,0.23663116,0.23732848,0.23798424,0.23859964,0.23917554,0.23971383,0.24021558,0.24068393,0.24112044,0.2415274,0.24190739,0.24226259,0.24259542,0.24290799,0.24320291,0.2434815,0.24374667,0.24399988,0.24424358,0.24447873,0.24470727,0.24493077,0.24515112,0.24536878,0.2455861,0.24580398,0.24602301,0.24624477,0.24647024,0.24670027,0.24693535,0.24717724,0.24742576,0.24768241,0.24794717,0.24822062,0.24850406,0.2487973,0.24910134,0.24941604,0.24974196,0.2500803,0.25043035,0.25079286,0.25116792
23,-0.021902636,-0.023295775,-0.022739187,-0.020307973,-0.016116813,-0.010305956,-0.0030298978,0.005553946,0.015293404,0.026047513,0.037688658,0.050100997,0.06317608,0.07680492,0.09087409,0.10526405,0.11986418,0.13459785,0.14945327,0.16449358,0.17980857,0.1953921,0.21097673,0.22592841,0.23932429,0.25022417,0.25799286,0.26248717,0.2640301,0.26324028,0.26083606,0.25748843,0.25374562,0.25001055,0.24655242,0.24353008,0.24102013,0.2390409,0.23757301,0.23657365,0.23598823,0.23575787,0.23582356,0.23613015,0.23662747,0.23727088,0.23802282,0.23885031,0.23972644,0.24062933,0.24154095,0.24244732,0.2433377,0.24420373,0.24503927,0.24584065,0.24660477,0.24733089,0.24801777,0.24866608,0.24927668,0.2498511,0.2503911,0.2508982,0.25137448,0.25182223,0.25224367,0.25264138,0.25301683,0.2533728,0.25371128,0.2540337,0.25434273,0.25463986,0.2549271,0.25520593,0.25547755,0.2557444,0.25600705,0.25626725,0.2565263,0.2567852,0.2570448,0.25730652,0.25757128,0.25783998,0.2581131,0.25839204,0.25867686,0.2589687,0.25926834,0.25957584,0.25989205,0.2602173,0.2605526,0.26089776,0.26125345,0.26161987,0.26199755,0.26238704
24,-0.023666814,-0.025152579,-0.024682298,-0.022331432,-0.018215016,-0.012475744,-0.0052705556,0.003238842,0.012895212,0.023552105,0.03507839,0.0473582,0.060289606,0.07377739,0.087727115,0.10203703,0.11660002,0.1313157,0.14611648,0.1609994,0.17603372,0.19131558,0.20684488,0.22235887,0.2372279,0.25053316,0.26133662,0.2690059,0.27339923,0.274841,0.27395225,0.2714516,0.268012,0.26418182,0.2603653,0.25683147,0.25373977,0.2511667,0.24913107,0.24761273,0.24656917,0.24594614,0.24568368,0.245723,0.24600895,0.24649082,0.2471242,0.24787043,0.24869694,0.24957635,0.25048667,0.25140944,0.25233072,0.25323904,0.25412613,0.2549857,0.2558133,0.2566067,0.25736338,0.25808352,0.25876632,0.25941354,0.26002562,0.26060438,0.2611513,0.26166856,0.26215798,0.26262218,0.2630626,0.26348138,0.26388088,0.26426297,0.26462966,0.26498228,0.26532313,0.2656539,0.26597592,0.266291,0.2666002,0.26690534,0.26720726,0.2675073,0.2678067,0.26810652,0.26840743,0.26871076,0.26901722,0.2693276,0.2696427,0.26996344,0.27029008,0.27062327,0.2709638,0.27131224,0.271669,0.27203432,0.2724089,0.27279297,0.27318722,0.27359164
25,-0.025335386,-0.026918307,-0.026539639,-0.024274662,-0.020238057,-0.014572933,-0.0074386746,0.0010005683,0.010583088,0.021157369,0.032586798,0.044752046,0.05755107,0.070895,0.08470295,0.098892525,0.113374546,0.12805243,0.142835,0.1576628,0.17253979,0.18754156,0.20276937,0.21822824,0.23365946,0.2484376,0.2616464,0.27235055,0.27991885,0.2842117,0.2855547,0.28456944,0.2819767,0.2784497,0.27453774,0.27064535,0.26704186,0.26388687,0.2612568,0.2591709,0.25760823,0.25652674,0.2558713,0.25558257,0.2556014,0.2558718,0.2563434,0.25697112,0.25771636,0.25854617,0.2594332,0.26035464,0.26129204,0.2622313,0.26316053,0.2640717,0.2649576,0.26581442,0.2666384,0.26742837,0.26818323,0.26890254,0.2695871,0.2702384,0.27085698,0.2714452,0.27200413,0.27253592,0.2730428,0.27352664,0.27398896,0.27443236,0.27485842,0.27526876,0.2756654,0.27604985,0.27642387,0.27678895,0.27714664,0.27749842,0.27784494,0.27818805,0.27852863,0.27886826,0.27920717,0.27954698,0.27988803,0.28023183,0.2805787,0.28092933,0.28128445,0.28164488,0.2820112,0.28238392,0.28276324,0.28315037,0.28354555,0.28394836,0.28436017,0.28478086
26,-0.026904836,-0.028588608,-0.02830644,-0.02613224,-0.022180691,-0.016594782,-0.009534374,-0.0011655837,0.008347437,0.018848404,0.030195579,0.042264268,0.054948732,0.06816046,0.08182387,0.09587164,0.11023252,0.12482844,0.13957249,0.1543815,0.16920395,0.18404864,0.19899665,0.21415445,0.22953059,0.24487026,0.25955164,0.2726608,0.2832644,0.29073256,0.29492676,0.2961737,0.29509646,0.29241592,0.28880703,0.28481907,0.28085655,0.2771893,0.2739774,0.2712968,0.269166,0.26756543,0.26645178,0.26577008,0.2654605,0.26546377,0.26572376,0.2661898,0.26681626,0.26756495,0.26840204,0.2693001,0.27023613,0.27119184,0.27215207,0.27310538,0.27404284,0.27495778,0.27584553,0.27670252,0.27752727,0.27831852,0.2790755,0.27979904,0.28049034,0.28115022,0.28177994,0.28238124,0.28295624,0.2835064,0.28403378,0.28454012,0.28502738,0.28549713,0.28595138,0.28639144,0.2868194,0.2872367,0.28764433,0.2880442,0.2884375,0.28882563,0.2892092,0.28959,0.2899688,0.2903465,0.2907241,0.29110247,0.2914825,0.29186475,0.29225004,0.2926392,0.29303265,0.29343092,0.2938348,0.29424495,0.29466122,0.29508466,0.2955153,0.29595387
27,-0.028372303,-0.030159608,-0.029977217,-0.027898625,-0.024037793,-0.018536761,-0.011554912,-0.0032596737,0.0061833113,0.016615197,0.027889594,0.039876625,0.052465007,0.065561995,0.07909314,0.092996076,0.10721438,0.12168862,0.13635005,0.15111987,0.16592298,0.1807129,0.19550441,0.21038292,0.22545819,0.24074309,0.25598586,0.27056706,0.28357542,0.29407895,0.30144894,0.3055476,0.30670255,0.30553782,0.3027752,0.29908955,0.29503125,0.2910049,0.28728056,0.2840175,0.28129262,0.27912325,0.27749032,0.27635026,0.27564764,0.27532232,0.27531505,0.27556944,0.27603418,0.27666423,0.27742016,0.27826828,0.27918103,0.28013527,0.28111184,0.28209615,0.28307578,0.28404224,0.2849881,0.28590876,0.2868008,0.2876619,0.28849047,0.2892868,0.2900507,0.29078293,0.29148436,0.2921567,0.29280102,0.29341942,0.29401344,0.29458433,0.29513478,0.29566592,0.29617953,0.2966773,0.29716092,0.2976321,0.298092,0.29854202,0.29898363,0.2994181,0.2998469,0.30027062,0.30069065,0.30110782,0.30152363,0.30193812,0.3023528,0.30276853,0.30318522,0.3036046,0.30402696,0.30445224,0.304882,0.30531627,0.3057555,0.30620044,0.3066514,0.30710882
28,-0.029736415,-0.031628683,-0.031548932,-0.0295697,-0.025803998,-0.020393267,-0.013496175,-0.0052791387,0.0040908307,0.014453277,0.025659129,0.0375738,0.050080582,0.063081786,0.076498434,0.0902686,0.10434224,0.11867313,0.13321216,0.1478989,0.16266207,0.1774324,0.1921693,0.20689143,0.22168814,0.23667249,0.25186026,0.26700267,0.28148282,0.29439086,0.30479646,0.31207108,0.31607813,0.31714576,0.31589866,0.31305963,0.30930334,0.30518073,0.30109662,0.2973209,0.29401326,0.29124963,0.28904802,0.28738856,0.2862273,0.28550905,0.28517306,0.28516024,0.28541344,0.2858814,0.28651887,0.2872857,0.2881487,0.2890795,0.29005468,0.29105502,0.2920655,0.29307437,0.2940718,0.2950508,0.29600638,0.29693472,0.29783332,0.29870135,0.29953754,0.30034256,0.3011166,0.3018607,0.302576,0.30326372,0.30392575,0.30456358,0.30517882,0.30577302,0.3063479,0.30690533,0.30744666,0.30797327,0.30848706,0.30898917,0.3094809,0.30996394,0.31043917,0.31090784,0.3113711,0.3118297,0.31228495,0.31273788,0.3131886,0.31363922,0.31408924,0.31453997,0.3149923,0.31544662,0.31590325,0.31636328,0.31682706,0.31729466,0.3177672,0.318245
29,-0.030996516,-0.032994226,-0.033018723,-0.031141177,-0.027474657,-0.022158995,-0.015351728,-0.007218793,0.002072975,0.012362823,0.023499534,0.035345957,0.0477805,0.060700938,0.07402174,0.08767776,0.101618275,0.11580388,0.130199,0.14476286,0.1594422,0.17417236,0.18888943,0.20355718,0.21819793,0.23290394,0.2477916,0.26287925,0.27792007,0.29229957,0.30510938,0.3154196,0.32260305,0.32652307,0.32750845,0.3261847,0.3232746,0.31945413,0.3152734,0.31113768,0.30731684,0.30397058,0.30117416,0.29894584,0.2972651,0.29608834,0.29535937,0.29501778,0.2950036,0.29525995,0.29573554,0.29638356,0.29716522,0.298046,0.29899788,0.29999697,0.30102384,0.30206347,0.30310327,0.30413365,0.30514747,0.3061394,0.3071056,0.30804348,0.30895144,0.309829,0.31067592,0.31149232,0.3122794,0.313038,0.31376958,0.31447548,0.3151574,0.31581658,0.31645477,0.3170733,0.3176741,0.31825852,0.31882817,0.31938404,0.31992787,0.32046133,0.3209849,0.32150018,0.3220082,0.32250988,0.32300663,0.32349896,0.32398814,0.32447475,0.32495964,0.32544374,0.32592762,0.32641178,0.32689744,0.3273844,0.32787383,0.32836622,0.3288613,0.3293606
30,-0.032152668,-0.034255937,-0.034384564,-0.032610968,-0.029046014,-0.023829117,-0.017116502,-0.009073511,0.00013433397,0.010346338,0.02141063,0.033188388,0.045555457,0.058404014,0.07164411,0.08520435,0.09903084,0.1130835,0.12733315,0.14175226,0.15630798,0.17095368,0.18562998,0.20027785,0.21486418,0.2294148,0.24402475,0.2588126,0.27379858,0.28873855,0.30301923,0.31573385,0.32595295,0.33304948,0.33688748,0.33779645,0.33640176,0.333427,0.32954782,0.32531542,0.32113427,0.31727463,0.313895,0.31107193,0.30882227,0.3071257,0.305938,0.30520326,0.3048606,0.30484957,0.30511326,0.30559927,0.30626237,0.3070618,0.3079639,0.30893964,0.30996495,0.3110209,0.31209165,0.31316423,0.3142296,0.31527996,0.31630975,0.31731492,0.31829315,0.31924236,0.3201617,0.321051,0.32191044,0.32274115,0.32354373,0.3243193,0.325069,0.32579505,0.3264981,0.32718003,0.32784212,0.32848614,0.3291133,0.32972503,0.33032292,0.3309083,0.3314821,0.3320458,0.3326003,0.333147,0.33368665,0.33422053,0.33474928,0.3352741,0.33579552,0.3363142,0.33683115,0.3373472,0.33786273,0.33837855,0.3388949,0.339413,0.33993262,0.34045494
31,-0.03320594,-0.03541352,-0.035646513,-0.033976927,-0.03051509,-0.025399461,-0.01878573,-0.01083751,-0.0017193109,0.008409068,0.019395873,0.031101689,0.04340051,0.056181297,0.06935017,0.08282994,0.09656064,0.11049907,0.124615416,0.13888873,0.15329944,0.16782106,0.18241243,0.19701894,0.21158539,0.22608204,0.24053724,0.25504774,0.26973438,0.2846191,0.2994601,0.3136449,0.32626808,0.3364004,0.34341538,0.3471772,0.34801543,0.34655583,0.34352243,0.33959097,0.33531266,0.33109224,0.32719946,0.32379276,0.3209479,0.3186825,0.316975,0.31578135,0.31504536,0.3147056,0.31470197,0.31497645,0.31547737,0.3161584,0.31697917,0.3179047,0.31890696,0.31996155,0.32104826,0.32215196,0.32325977,0.3243615,0.3254496,0.3265186,0.32756418,0.32858312,0.32957435,0.3305362,0.33146882,0.33237183,0.33324635,0.3340928,0.3349123,0.3357064,0.3364761,0.33722305,0.3379485,0.3386538,0.3393407,0.34001023,0.3406639,0.3413031,0.34192884,0.3425427,0.34314603,0.34373915,0.3443237,0.34490085,0.3454708,0.34603524,0.34659463,0.34714967,0.3477016,0.34825093,0.34879798,0.34934384,0.34988904,0.350434,0.3509795,0.35152602
32,-0.034158364,-0.03646846,-0.03680463,-0.03523864,-0.031880572,-0.02686812,-0.020355776,-0.012506202,-0.0034822375,0.006556496,0.017460093,0.029088542,0.04131548,0.054028258,0.067130014,0.080538735,0.09418921,0.10803233,0.12203424,0.13617413,0.15043847,0.1648147,0.17928134,0.1938024,0.2083274,0.22280394,0.23720519,0.25156122,0.26597118,0.28055722,0.29534304,0.31008762,0.3241806,0.33671677,0.3467676,0.35370636,0.3573975,0.35817087,0.35665256,0.35356677,0.3495893,0.34527117,0.3410172,0.337097,0.3336686,0.33080745,0.32853132,0.32681775,0.32562292,0.32488984,0.32455748,0.32456475,0.32485408,0.32537276,0.32607436,0.32691908,0.32787138,0.3289023,0.32998776,0.33110797,0.33224636,0.33339047,0.33453023,0.33565766,0.33676678,0.33785337,0.33891457,0.33994842,0.3409534,0.34192955,0.34287643,0.343795,0.34468538,0.34554935,0.3463872,0.34720093,0.34799123,0.34875977,0.349508,0.35023725,0.3509485,0.3516438,0.35232383,0.3529896,0.35364318,0.35428482,0.35491604,0.35553777,0.35615098,0.35675687,0.357356,0.35794914,0.35853732,0.35912114,0.3597015,0.36027908,0.3608544,0.36142814,0.36200058,0.3625726
33,-0.035011426,-0.037422135,-0.037859812,-0.036396578,-0.033141688,-0.028232947,-0.02182366,-0.014075175,-0.005149916,0.0047943443,0.015608475,0.027153894,0.039303884,0.051945493,0.06497954,0.07832132,0.09190075,0.10566358,0.11957018,0.13359551,0.14772655,0.161956,0.17627709,0.19067292,0.20511185,0.21954678,0.23392783,0.24823023,0.26248622,0.27679586,0.291283,0.3059724,0.3206249,0.33463073,0.347085,0.35705972,0.36392838,0.36755472,0.36826944,0.36669844,0.36356622,0.3595485,0.35519648,0.35091484,0.34697258,0.34352797,0.34065598,0.33837318,0.3366586,0.3354668,0.334741,0.3344195,0.33444148,0.33474845,0.33528823,0.33601403,0.33688515,0.33786613,0.33892822,0.3400467,0.34120172,0.34237683,0.34355867,0.3447377,0.34590524,0.34705573,0.34818435,0.3492881,0.3503651,0.35141385,0.35243386,0.35342467,0.35438722,0.355322,0.35622978,0.35711163,0.35796893,0.35880232,0.359614,0.36040467,0.36117578,0.36192864,0.36266452,0.3633845,0.3640899,0.36478192,0.36546183,0.36612993,0.3667882,0.36743695,0.36807734,0.36871034,0.3693366,0.3699568,0.3705721,0.37118256,0.37178975,0.3723935,0.3729946,0.37359393
34,-0.03576751,-0.038276747,-0.038814083,-0.03745134,-0.03429897,-0.029493287,-0.023187295,-0.015542224,-0.0067184716,0.0031275004,0.013847217,0.025303528,0.037370667,0.049935624,0.06289838,0.07617293,0.08968584,0.103377745,0.117204115,0.13113432,0.1451508,0.15924661,0.17342041,0.1876701,0.20198356,0.2163323,0.23067136,0.24495392,0.25915653,0.2733125,0.28752375,0.30191487,0.31651193,0.33107674,0.3450002,0.35737824,0.3672828,0.37408692,0.37765455,0.37831676,0.37669897,0.3735261,0.36947435,0.36509436,0.36079037,0.35683155,0.35337543,0.3504973,0.3482135,0.34650153,0.34531695,0.3446021,0.34429497,0.34433454,0.34466296,0.3452267,0.3459791,0.3468786,0.34789097,0.34898615,0.35013986,0.35133117,0.3525442,0.35376537,0.35498434,0.3561933,0.35738575,0.35855722,0.35970414,0.36082488,0.36191756,0.36298156,0.3640167,0.36502355,0.3660022,0.36695385,0.3678794,0.36877996,0.36965632,0.3705104,0.37134314,0.37215555,0.37294888,0.37372488,0.3744843,0.3752287,0.37595862,0.37667572,0.3773805,0.3780741,0.37875772,0.37943208,0.3800981,0.38075632,0.3814078,0.38205338,0.38269317,0.38332856,0.3839599,0.3845877
35,-0.036429062,-0.0390345,-0.03966911,-0.038404956,-0.03535296,-0.030649439,-0.024447039,-0.016905382,-0.008184567,0.0015599579,0.012181208,0.023543343,0.035521552,0.04800372,0.060890123,0.074093804,0.0875393,0.10116504,0.11492108,0.12877111,0.14269225,0.1566733,0.17071323,0.18481575,0.19898276,0.21320526,0.22745793,0.24169825,0.255881,0.269984,0.28404218,0.29815763,0.31245637,0.32696563,0.3414479,0.35529453,0.36760235,0.37744242,0.38418823,0.38770324,0.38831872,0.38666034,0.38345307,0.37937278,0.37497002,0.37064928,0.366679,0.36321646,0.36033672,0.35805547,0.3563509,0.3551771,0.35447675,0.35418767,0.35424864,0.35460043,0.35519075,0.3559721,0.3569029,0.35794824,0.35907847,0.36026835,0.3614977,0.36274993,0.3640117,0.3652718,0.36652285,0.36775827,0.36897272,0.37016362,0.371328,0.3724649,0.373573,0.3746525,0.37570345,0.37672597,0.37772137,0.37869018,0.37963372,0.38055277,0.3814485,0.38232267,0.38317603,0.38400972,0.38482523,0.3856231,0.3864054,0.38717282,0.3879261,0.3886664,0.38939488,0.3901124,0.39081973,0.39151764,0.39220703,0.39288878,0.39356363,0.39423227,0.39489514,0.3955533
36,-0.036998644,-0.03969778,-0.040426746,-0.03925921,-0.03630568,-0.031702653,-0.025602236,-0.018164054,-0.009547129,9.433925e-05,0.010614321,0.021878287,0.0337622,0.046155736,0.058959648,0.072087094,0.0854622,0.09902088,0.11271058,0.12649052,0.14033155,0.1542174,0.1681423,0.18211068,0.19613,0.21020569,0.22433208,0.23848547,0.252626,0.26670927,0.2807145,0.29467773,0.30870146,0.32291245,0.33733898,0.35174394,0.36551994,0.3777631,0.38754463,0.39423794,0.3977065,0.39828116,0.39658827,0.39335203,0.38924873,0.38482898,0.38049626,0.3765192,0.37305522,0.37017816,0.36790395,0.36621016,0.36505097,0.3643685,0.36410058,0.36418504,0.36456394,0.36518294,0.3659953,0.36695898,0.3680395,0.3692063,0.37043417,0.37170285,0.37299532,0.37429833,0.3756007,0.37689453,0.37817293,0.37943143,0.38066602,0.38187492,0.3830558,0.38420832,0.38533217,0.38642693,0.38749325,0.38853216,0.38954395,0.39052987,0.39149088,0.39242822,0.3933432,0.39423656,0.39510947,0.3959638,0.39679998,0.39761955,0.39842325,0.39921218,0.39998722,0.40074944,0.40150005,0.40223944,0.4029686,0.4036885,0.40439963,0.4051031,0.40579915,0.40648848
37,-0.03747852,-0.040268913,-0.041090205,-0.040016785,-0.03715922,-0.03265436,-0.026654616,-0.019318655,-0.010805026,-0.0012674481,0.009149715,0.020311877,0.03209816,0.044397518,0.057112977,0.07015805,0.08345716,0.09694545,0.11056839,0.12428217,0.1380531,0.15185873,0.1656885,0.17954205,0.19342704,0.20735498,0.22133388,0.23536102,0.24941449,0.2634552,0.27744108,0.29135168,0.30522323,0.31915945,0.33328772,0.34763706,0.3619706,0.37568158,0.38786584,0.39759547,0.40424186,0.40767038,0.40820998,0.40648782,0.4032284,0.39910752,0.39467567,0.39033604,0.38635665,0.38289547,0.38002545,0.3777622,0.3760829,0.3749416,0.3742802,0.374036,0.37414736,0.3745548,0.37520516,0.3760506,0.3770495,0.37816656,0.3793713,0.38063842,0.3819474,0.38328153,0.3846265,0.38597196,0.38730884,0.38863117,0.38993347,0.39121252,0.3924656,0.393691,0.39488763,0.39605534,0.3971938,0.39830393,0.3993855,0.4004398,0.4014678,0.4024703,0.40344834,0.40440375,0.4053368,0.40624845,0.40714073,0.40801406,0.4088701,0.40970933,0.410533,0.41134197,0.41213745,0.41292,0.41369033,0.41444987,0.41519904,0.41593874,0.41666967,0.41739208
38,-0.037871197,-0.0407504,-0.041661456,-0.04067923,-0.037915424,-0.033506647,-0.02760519,-0.020369843,-0.011958554,-0.0025246292,0.007788822,0.018848106,0.030532584,0.042733952,0.055355772,0.06831257,0.08152954,0.09494196,0.10849492,0.122142,0.13584702,0.14958255,0.16333227,0.17709021,0.19086038,0.20465384,0.21848471,0.2323641,0.24629067,0.2602446,0.27418804,0.2880792,0.30189854,0.3156832,0.3295371,0.34358793,0.35786545,0.37213367,0.38578564,0.39791763,0.4076004,0.4142068,0.41760027,0.4181108,0.41636497,0.41308755,0.40895402,0.40451503,0.40017313,0.39619666,0.39274192,0.38988262,0.38763374,0.38597256,0.38485217,0.38421464,0.3839972,0.38413715,0.38457602,0.3852597,0.38614,0.38717568,0.38833088,0.3895747,0.3908822,0.39223295,0.3936091,0.3949967,0.39638537,0.3977663,0.3991328,0.4004795,0.40180272,0.4031002,0.40436977,0.40561044,0.40682214,0.4080041,0.40915692,0.4102813,0.4113776,0.41244704,0.4134906,0.41450888,0.41550356,0.41647547,0.4174255,0.41835493,0.41926485,0.42015636,0.42103022,0.42188781,0.4227298,0.42355722,0.42437106,0.42517167,0.42596078,0.42673826,0.42750555,0.4282627
39,-0.03817846,-0.041144624,-0.04214324,-0.041249886,-0.038576916,-0.03426172,-0.028456226,-0.021319583,-0.013009146,-0.0036773235,0.0065319985,0.017487511,0.02906923,0.04116951,0.053693518,0.06655656,0.07968514,0.093015715,0.1064931,0.120069966,0.13370858,0.14737849,0.16105829,0.1747363,0.18841086,0.20208903,0.21578525,0.22951649,0.24329518,0.25712186,0.2709781,0.28482693,0.29862714,0.31235975,0.32606232,0.33983904,0.35381848,0.3680302,0.38223875,0.39583808,0.40792352,0.41756618,0.4241376,0.42750174,0.42798853,0.42622465,0.4229344,0.41879326,0.41435152,0.4100117,0.40604156,0.40259778,0.39975297,0.3975221,0.39588147,0.39478528,0.39417434,0.39398617,0.39415753,0.39462948,0.39534813,0.39626527,0.397339,0.39853334,0.39981765,0.4011668,0.40255958,0.4039784,0.4054097,0.4068423,0.40826744,0.40967792,0.41106933,0.41243666,0.41377842,0.41509223,0.4163769,0.41763198,0.41885704,0.42005247,0.42121887,0.42235696,0.42346746,0.42455107,0.42560917,0.4266426,0.42765242,0.4286399,0.42960542,0.43055117,0.4314775,0.4323851,0.43327564,0.43414992,0.4350084,0.4358527,0.43668246,0.4375,0.43830514,0.43909878
40,-0.038402632,-0.041453615,-0.042537466,-0.041730836,-0.039146498,-0.03492208,-0.029210284,-0.022169665,-0.013957813,-0.004727319,0.005379781,0.016231641,0.02770935,0.03970687,0.052129313,0.06489478,0.07793014,0.09117274,0.10456817,0.11806993,0.13163845,0.1452419,0.15885578,0.17246382,0.18605833,0.19964103,0.21322222,0.22681852,0.24044903,0.25412786,0.26785678,0.281618,0.29537594,0.30908948,0.32274038,0.33636612,0.35007143,0.363985,0.378137,0.3922925,0.40584463,0.41788948,0.42749745,0.43403983,0.43738037,0.4378485,0.43607134,0.4327733,0.42862916,0.42418927,0.41985607,0.41589642,0.41246665,0.40963966,0.40743,0.4058134,0.40474385,0.40416223,0.40400487,0.40420985,0.4047168,0.40547222,0.40642726,0.40754056,0.40877545,0.41010135,0.4114927,0.41292822,0.41439062,0.41586584,0.41734278,0.41881192,0.4202671,0.42170262,0.42311466,0.4245003,0.4258582,0.42718625,0.42848426,0.4297524,0.43099004,0.4321978,0.4333768,0.43452764,0.43565106,0.4367478,0.43781924,0.43886656,0.43989038,0.44089216,0.44187224,0.44283247,0.44377315,0.44469565,0.44560117,0.44648993,0.44736356,0.44822198,0.4490667,0.44989818
41,-0.038544968,-0.041679457,-0.042846635,-0.042124406,-0.039626077,-0.03549011,-0.029869094,-0.022922292,-0.014806882,-0.0056752115,0.0043305606,0.015079781,0.026453838,0.038347706,0.05066739,0.06333177,0.07626955,0.08941899,0.102726504,0.11614673,0.12963979,0.14317332,0.15672116,0.17026334,0.18378799,0.19729052,0.2107762,0.22425704,0.23775254,0.25128263,0.26486325,0.27849764,0.2921679,0.30583948,0.31947124,0.33304572,0.34660035,0.3602401,0.37409365,0.38819182,0.40229988,0.41581112,0.4278211,0.43740004,0.443919,0.44724077,0.44769585,0.4459104,0.442609,0.43846637,0.43403256,0.42970943,0.4257639,0.42235225,0.4195459,0.4173602,0.41577065,0.41472995,0.41417956,0.41405594,0.41429585,0.41483963,0.41563308,0.41662776,0.41778135,0.41905797,0.4204262,0.42186046,0.42333972,0.42484593,0.42636544,0.42788666,0.42940056,0.43090004,0.43238014,0.43383628,0.43526596,0.43666726,0.43803865,0.43937945,0.44068962,0.4419688,0.44321793,0.44443715,0.44562763,0.44678974,0.44792467,0.44903368,0.45011735,0.45117676,0.45221293,0.45322734,0.45422047,0.45519334,0.45614696,0.4570828,0.45800096,0.45890284,0.45978898,0.46065986
